id,text,split
3573684,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Okay,&nbsp;I understand why there would be a lot of girls wanting my boyfriend. He really is one of a kind, hes sexy, sensitive, sweet, manly,caring...I mean just perfect!&nbsp;So, there are a lot of girls that like him and that hate me. Well, however, I am sick of girls throwing themselves at him and flirting and trying to wiggle their way in. They need to just Back the Fuck Off. I understand, I am no great prize and I have no idea why he picked me out of all people, but he did, and he loves me so therefore he is Mine. Why can't people understand that? And the even bigger question is, Why can't people accept that? It really bothers me how people are so insensitive of other people and their relationships and try to ruin them. What is it with people? Just because we're Happy doesn't mean that gives them the right to ruin our relationship just because their miserable. Im sick of it. I can't wait to be out of high school and to be married, then maybe if Im lucky girls will back the hell off. I hate it. Maybe this answers my question as to Why I have a clone? Pathetic and disgusting. There are millions..billions..of boys/men in this world, why cant everyone leave my man alone? I am Happy, He is Happy, We Love one another, We want to be married, We spend every waking moment of every day together...I don't think that anyone can break that up, unless we ourselves decide we aren't right for each other. But, I can guarantee that it won't be because of some little hussy. Brian and I share something that no one could ever understand. Our love is so deep and so connected, we belong together. We know it, my family knows it, our friends know it, and people who see us together know it, so Just Quit it and grow up. Have some decency.",train
3482287,"I came across the poem that that one line came from that I like to roll off my tongue....    Trace in circles your flesh as confused as I am I want to be here And I look at you and I think I want more but I know it will never be You made your mark on me and then left me stranded and then called me back for more I fish for answers to try to calm my mind  I shut down my heart so I can't get hurt And run the risk of never having you for this one moment This moment that is seared in my mind as confused as I am  I know I want to be here again Lust is valid I will argue till I am left with no air  I will argue till you understand  Argue till you agree What is it that is keeping you from being with me?    Not one of my best but it sums up the experience perfectly ...   And tonight I witnessed a new experience ... I cannot give details, but can say it left me in ecstatic awe.  I am overwhelmed.  To that individual I say thank you.  XOXO   Keep the comments coming  - because eventually I will run out of things to write! LOL",train
3507667,"8 months ago, I bought a Black Lab puppy, and the girls named her Winter. I know, Black Lab and the first name that pops into their strange little minds is the season of white. This puppy is the most gentle, timid, and playful dog I've ever had the pleasure of owning. She has rapidly become a welcomed part of our family.  Now being the good owner that I am I enjoy taking my puppy out for walks on the nature trail, I let her go and she tears around the woods and sometimes even jumps into the river for a swim. She listens well for a hyper-active dog and very gentle when strangers approach to pet her or introduce there own dogs to her.      Soooo. Yesterday night after getting home from work and very tired I took  Winter out for our walk. We were halfway down the trail when a little chipmunk darted onto the trail. Being the brave doggy that she is, she tore off after it into the woods. Thinking poor chipmunk probably scared half to death I started to call the dog back, when I hear something running like hell through the woods towards me. Winter comes bursting out of the woods with this tiny chipmunk close on her heels. She looked at me as she streaked past with pleading eyes as if to say, &quot;Oh crap, it's the bionic chipmunk&quot;, and then she was off again. It took a good 5 minutes before she came back onto the trail, out of breath and full of branches and leaves. I know that she's upset with me now because I laughed at her for a goodly period of time before being able to continue our little walk. I can't wait to take her back out later tonight to see if that possessed chipmunk is waiting for her.",train
3444474,"Aaaah, work again. Alas, my weekend is over.   Oh well.   On my lunch break now, not eating with everyone, I feel like reading my book. I wanna go to Barnes and Noble today and buy a new Bible. Mine is really beat up, and I want to start reading it again. I read most of it in my Biblical Studies class, but there parts we skipped that I wanted to go through. I want my own nice copy. My mom's really nice copy, with the sliver page lining and the leather binding is hers, it was a gift, I can't take that. Besides, I want the little one that I can keep in my purse.   Cameron suggested that I read  Left Behind . We'd talked about it in class, but I had never read it myself. I want to watch the movie too. Hmm, maybe I'll pick that up too.   I have a small pile of books piling up that I wanna read before the end of the summer. I'm almost done with  Girlfriend 44 , this book I started reading about a year ago that I never finished. I picked it up right where I left off, and I still remember most of the story I had already read, which was good. I'm almost done with it now, just a few more chapters, and then I'm on to finishing  In the Bedroom .   I'll finish my Hitchikers trilogy last, since it has the most books in it (six all together).  *sigh* back to my iPod and my e-mails.",train
3878446,"Wow, amazing movie, in my opinion anyways. It didn't have the best fighting seens and it didn't have the best love story, but if you want to see a movie for the historical aspect of it, King Arthur is the movie to see. It was the most accurate movie I have seen about King Arthur and his Knights. But then again, with so many different legends and stories around, what is accurate? But I love how the movie portrayed each Character. Usually in movies you see alot of King Arthur and Lancelot, but none of the other Knights, but in this movie you see the lives of the other Knights as well, and the friendship they have formed and the brother-like qualities they all share. And Lancelot isn't portrayed as King Arthur's right-hand man, but his best friend. Though Guinevere came off a bit of a hoe-bag...to me atleast. I don't care what the critics said I loved the movie. Mainly because I'm a nerd and love history, but still, it was a great movie. I encourage all of you to see it. I'll see it again, and I know I'll buy it when it comes out...Great movie.",train
3909578,"hey its the 16th and i have been away on holiday! so i have to pick winners before i go to work let me think hmm i think frist place should go to....     Summer!   second place is....   Alison aka sunny   and third place ohh let me think hard hmm.....  i think...  Alexander !   ( just had to make yours purple lol)  fair enough?  fourht place goes to ...  trufflehunter :)   fifth to  shimmer    and last place to  me :) ( i don't really count )  so really there is no last place right!  so you three at the top, is it enough i posted your names? can i put links to your sights on my page? anything else easy you would like? is Alexander, the Alexander in Grand Prairy? the one that can't figure blogger out? the one thats talks about witreless on his blog? if so/if not, post a comment to tell me who you are please!  oh and by the by, i had fun in Calgary ( were i was on vacation) whe whent bodey surfing in the elbow river (cold, fast, small river) it only takes 10 seconds for you to be so far down the river that you can't see where you started cool eh?  well got to go bye!!!!!!",train
4145655,"hm.. hm.... well... well... cycled to blk 770 in e early afternoon to meet bro-zul for studying.. actually supposed to go lib de with joyce oso. budden she last min sick. so cant blame. health r more impt. hahaz.. studied n lame around wif bro till 2 plus.. den suddenly he said tt is kinda bored.. whaha... so i suggested to go catch a movie.. aahhh.. intending to catch CATWOMAN.. aha.. so went to his hse to wait for him to get changed.. whaha.. den stroll n took e train to nearest cinema-Sun plaza... whaha..tt old n freaking yuks cinema.. whaha... no choice coz there is less crowded.. as we reached.. whaha.. saw THE COLLATERAL movie.. Looks nice.. so we decided to change our decision n catch  this instead.. aha... the show was starting @ 4.40pm.... so for bout 1 hr plus, i acc bro to Cavana to eat lo.. Ha.. Cavana again.. whaha.. and he ate e same thing again.. sigh... but this time round, e same food was MORE EX.. F man... ahaha... while he was eating, i was doing e che hws.. so studious right.. whaha... so bhb... oops.. aha... finally the my hp's clock struck 4.30pm. so we headed back to e cinema n got in... hm.. hm... e show lasted for bout 1 hr 50 min.. quite nice.. giving it 3 ticks..whaha.. den i suggested to WALK back to wdls.. whaha.. and bro agreed w/o much hesistation.. Steady seh.. whaha.. den i went to Lifestlye 1.99 to bought some tibits for munching along e walking journey to wdls.. whaha... and we strolled back to cwp fr sun plaza.. pathetic right? bud was fun though.. whaha... den bro wanted to go Lan shop.. jus acc him lo.. say wana check mail.. but hor, was to check on SOMEONE's testi lo.. aha.. keep denying... =P ... whaha... wa lao.. jus for tt few pathetic mins, he hav to pay bout $1.80.. biang.. he farking rich sia... might as well cum my hse play.. haha.. den bought LJS for dinner.. whaha.. den stroll back to bro's block coz my bicycle stil there n my d/t folio was stil @ his hse.. whaha... finally gt there, and sat down n tok x2 for a while den went to his hse again to take my folio back.. whaha... hm.. den cycled... and gt hm around 10.15pm.... tired day...   tml stil going  out again.. whaha.. so muz slp early.. nitez ya... =D",train
1788355,"urlLink A Good Read or rather depressing.                     So I might be a terrorist, but I’m not completely sure; I’m still waiting for the government to let me know. Like many Orange Countians—150,000, give or take—I fit the description of a possible terrorist. What’s that exactly? Does she walk around with a .38 Smith & Wesson, slaying heathenish infidels? Nope. Does her normal wardrobe include an 'I [heart] Osama' T-shirt? No way; I tossed that out with my 'I [heart] the New Kids on the Block' shirt ages ago. Does she conveniently create fictitious wars around election years? Not me.        I don’t feel like a terrorist, but who am I to question the sophisticated methods used in our nation’s counterterrorism agencies, as infallible as our nation’s leaders. With new, cutting-edge advancements in technology, today’s terrorists can be easily tracked down based on two factors: their last name and their country of origin. Forgive me, Big Brother, for I, having the last name of 'Afghani' and my father being from, well, Afghanistan have thusly sinned twice. My being Muslim is simply an added bonus.        My family was contacted last August via post card—I suppose our Morse Code machine must have been down at the time. The piss-colored post card was addressed from Detective Boyd of the Los Angeles Police Department and asked us to 'PLEASE CONTACT.'         My father, the original Afghan in the family, had the honor of placing the call to the Anti-Terrorist Division at the LAPD. The conversation between my father and the detective basically resulted in the understanding that we, the Afghani family, were on some sort of a list that their highly developed computers had created. The detective wanted us to set up a meeting with him sometime in the near future. Where? Well, it seems the preferred meeting place for police and enemies of the state can now be found at your local coffee shop—doughnuts were not discussed.             urlLink Read the rest here",train
1853281,"the weekend thursday night went to see the hot hot heat. I had a lot of fun, drank way to much, and stumbled home rather late.  Up early on friday for a 4 hour car ride to wisconsin with jannie. roamed over the land from 3 till like 7, than built a fire, and sat watching it, feeling uncomfortable with the darkness and the woods, than a ten minute walk back to the car feeling like a bad extra from the blair witch porject. Talked to my aunt and uncle for like a half hour and than to bed. saturday: up at eight, by nine helped run the splitter, that broke down so helped unload that truckfull of wood while jannie and jill stacked it. Proceded to continue unloading trucks of wood until 7:30 pm. Ow. Really ow. I have bruises and could not walk the next day. Sunday: painfull carride back, than just sitting on my couch, groaning every time i had to move, and wishing i had some one to rub my sore muscles. Not writing the paper i was supposed to. so tonight, writing that damn paper",train
1102011,"hey...whoa!! haha..just came back from err lunch..from   denny and partners  . had chicken chop with garlic sauce. well it is finger lickin' good..heh nola..don't get me wrong..i don't eat with my fingers. before that i went to jusco for grocery shopping and well shopping as well. met hyon-xhi, edna, chee liang and soo guan there.. dunno bitching about who and what at starbucks..haha hyon-xhi..damn u about the baseball thingy! no one is supposed to know!!!..  i finally got my hands on l'oréal's freeze...its gonna spike my hair to da max..haha zero gravity spike!! woohoo..well today i've spent alot..so to say. erm cos i guess after next week i'll be grounded..and i mean fukkin grounded for sure...tell u guys bout it later..and fck...i don't think i'm getting my nokia 3650 either..fuck lar..blame it on KX~..hmm, well i'm so fukking boring now.. didn't really buy any clothes just now.. heh check out  urlLink edna 's weblog. heh..her blog now looks like a gallery..haha check out the designer clothes there..fukkin irresistable!! heh.. i wanna make someone fukkin mad lar...i'm a sadist..heh..blame it all on me..well that's wat the fukkin  ******ians  did..all the blames are thrown at me..fuck them.. bloody *** fucktards..heh except for a few la..my friends of course..hmmm, i got into a conundrum..well not really..i didn't get into it..but the fukt-up  ******ians  are sorta creating a problem..well we should've known that..because ******ians are ***..and they have ample of time to bitch about people..and create friendster fanclubs and well lots more lar..hahh..i'm enjoying this..well  FUCK OFF u ******ians!       N     Neglected       G     Glorious       S     Secretive       E     Eccentric       N     Naughty       G     Good       M     Mushy       I     Influential       N     Neat       G     Graceful       Name / Username:       urlLink Name Acronym Generator  From  urlLink Go-Quiz.com",train
3646044,"Alrighty, then! Today was my first full day back from D.C., so I took the day to unpack and help straighten up the house. Anyway...Here's the play by play of our trip.  We woke up at six to drive down to Boston where we'd catch the train to D.C. unfortunately, my sis' had been sick the first couple of days and my parents weren't even sure if we'd be goin'. The trip was almost called off! Luckily my sister mustered up her energy and we packed for my winy little bro' last minute, piled into the car, and headed out. We were afraid that we might miss the train, but we managed to catch it. One breathtakingly boring seven or eight hour train ride later we found ourselves in D.C.. We took the metro to Dupont Circle, home of one of the longest escalators in the world! We walked the few blocks to our hotel and checked in, luckily making it in time for 'happy hour', actualy two hours of free drinks and snacks!  The next day, after the buffet breakfast (courtesy of the hotel), we took the metro to The Mall. For those of you that don't know, The Mall is not actualy a mall, just a long chunk of grass in between the capital and the Washington Monument. We walked up the Smithsonian Museum of Natural History. In front of the museum, there was a thing set up trying to persuade people to become vegetarian. They were playing a movie of a slaughter house, which very vividly depicted pigs having their throats being cut. Uncensored. Yuck. I'm now vegetarian (But we'll have to see if it works out). Inside the Smithsonian we decided to see the Gems and Minerals exhibit. We saw the Hope Diamond, which six years ago was appraised a $60,000,000, but is now said to be priceless. We also saw tons of gold and silver and other rocks and junk. Sweet. That took up tons of time though, so we decided to leave the Smithsonian. I mentioned that I had heard from a friend that the Air and Space museum is good, so we decided to check it out. I wasn't really that interesting, the best things were all the planes and missiles and rockets and the like hanging from the ceiling. We had lunch at a McDonald's in the food court (Broke one of my vows, no McD's, and another vow, no meat. What can you do). We left the Air and Space museum, and headed home (hotel).  The next day, my sis' felt like crap so she stayed at the hotel. Again, we took the metro to The Mall but this time walked down, past the Washington Monument to the newly built WWII memorial. It was really cool...The neatest feature were the brass plaques showing scenes from the war and the draft. Cool. Then we walked down to the Vietnam Memorial, only to find that all but a small section was closed. Even that little bit gives you a real idea of how many died in that equally stupid war. A real shame. We then headed down to the Lincoln Memorial, which was massive and grandly breathtaking. We were all very pooped and hungry, so we took an expensive cab to the USDA (US department of Agriculture) where we heard there is a great cafeteria. Unfortunately, the USDA is the largest building of all of the US departments, so we failed to find it. My little bro' was complaining profusely, so I led him and my Gramma through the metro back to the hotel while our parents split off to investigate the National Gallery of Art. In a few hours, the rain was pouring down around the hotel. In fact, they sandbagged off one area where all the water was poring off the streets (clogged storm drain) and down a ramp into the garage. They had a bilge pump working and sandbags holding back the water. Impressive. Our parents got in a little while later totally soaked. After they changed, we headed down to happy hour, and happy-a-fied ourselves. If you are still reading at this point, I admire your perseverance. You can do it. Only two more days.  The next day we headed out to see the White House. It was a long walk. A very long walk. But this was cool: In the movie Fahrenheit 9-11, there is a scene were Michal Moore visits the White House. Or at least stands outside and smirks. Anyway...There is this woman there that lives in a little plastic hut thingy with all sorts of signs protesting Iraq and nukes and the like. In the movie, she talks with Michal and the other woman, who tells her about her son in Iraq. That woman is still there, and has been there on the street 24 hours a day since August 1st, 1981. I had a chance to talk with her briefly, but she seemed a bit loony, so we drifted away. We walked and walked, aiming for the National Gallery of Art, which my mom thought we should breeze through. We stopped on the way for frozen custard. Mmmmm...In the Gallery, we saw a few famous pieces including Van Gogh's  urlLink self portrait  and Monet's  urlLink The Japanese Footbridge . My personal favorite piece was  urlLink The Sanctuary of Hercules  (looks better in real life) because of how realistic the stones and tree look. In my opinion, the piece would be better without the people. We were very tired again from all the walking so we headed back to the hotel, again in perfect time for the beginning of happy hour. Yay.  Our last day we got up, had breakfast, wrapped up our packing, and headed out. Remember the huge long escalator at Dupont Circle I wrote about earlier? It was broken! We had to walk the whole way with out luggage! Grrrrrr... Anyway...In another twist of ill fate, the metro was under construction so we had to wait about 25 minutes for a train, which was held up for about 10 minutes at one stop waiting for the track to clear. When we finally got off, we had to run to catch the train, which we ended up missing anyways. Yay. We managed to get seats on the next train out of there, which we boarded successfully. The first four or so hours passed uneventfully, but about halfway through the ride I met a group of three girls my age headed to camp. I particularly like one of the girls named Kory. I learned from her that all three of the girls were celeiacs, which means that they can't eat grains. The camp they were going to was all for celeiacs, which I thought was pretty cool. They got off about an hour before we did, which was a major bummer. It was sad parting, but I got Kory's email, screen name, and website (not a blog, geocities). We got back, and drove home. Like I said, today was spent tidying up the house from our five day leave of absence.  You are now up to date on the everyday happenings of me. Don't you fell special.",train
3859176,"what does being a superhero entail?  let me see. does she possess supernatural power to save the world perhaps? or maybe she's one of the servicing people who function as superhumans with perceived arm functions of an octupus? why does management not understand the process of execution in advertising? how can they think execution is something done once and forgotten (ala submit brief and do other things)? do they not know that an artwork is not forgotten until the insertion/ event is out? how can a person possibly handle 10 frigging projects at a go and be expected to put a smile on the client's faces for each and everything? what do some suppliers consume to possess highly retarded reactions to urgent work? how much shit can a superhero take before falling flat on her face?  it pains me to see things not moving when i've been so used to the efficent advertising environment. sitting at my desk for 4 fucking hours waiting for something that can be completed in half hours work makes me wanna cry.    cry because im so bloody frustrated with inefficiency. cry because it seems like i'm the only one trying to make things work. cry because small-minded people can't see the big picture (even when problems have been clearly highlighted). cry because work gets hampered due to not enough support. cry because at the end of the day, the client would see the superhero as an inefficient representative of the agency.    and pray tell what can superhero do?  sit and clench her fists cos there's no fucking point of pointing fingers after shit has hit the roof right?",train
3169863,"i am blown away by harry potter and the prisoner of azkaban. Because i know the first two very well, i can immediately notice the differences in style and structure that is the work of alfonso cuaron.   its incredibly fascinating to try and notice how he creates a certain pace or mood by the way he shot the film and by the way he selected the steps in which the story progresses. little little things but in the end the effect is noticeably there and its so much better than the first two. i love dissecting why or how he chooses to do a shot a certain way cos everytime i pick up the camera and i try to think of how to cover a particular thing i realize how limited my filmic vocabulary is cos i immed think of getting the most 'complete' coverage instead of thinking of how i can translate a certain desired mood or idea. its not just about black and white, the music or very obvious shit tha tyou hope can cover your asses after its all done. really very good.   girl with a pearl earring is very beautiful. Every single frame looks like a painting and i think about how in post production do they really achieve that kind of colour. And colin firth is a dream.   had a sudden frightening vision of my losing my sight due to watching too many movies and spending too long hours in front of computer.",train
3056948,"well.. today.. pretty pathetic.. i mean.. i came home.. slept for 3 hours plus.. get the com moving.. watch tv.. and.. here i am.. still on the com.. yahzx.. there were certain stuff planned actually but everything turned out otherwise as expected.. hahahzx.. then others thot of doing some other stuff and yah, history repeated itself.. hahahzx.. wat a day yah?.. hahahzx.. but anywayx.. i was just hoping there werent any plans today cos i was feeling really really absorbed.. i just needed rest.. and rest i got.. now i cant sleep.. hahahzx.. there's sch tml though.. pretty lame.. under thursday's schedule.. stupid sia.. yah.. everyone's complaining.. but we still get on with it.. so wads the pnt?.. rite?.. hahahahzx.. yah la.. i guess its just part of human nature that wld be almost impossible to change.. hahahzx.. thats the way life goes i suppose.. hahahx.. hmmm.. yah know.. mi intending to buy plentiful of books.. but till now.. i've yet to complete all the bks thats i've bought.. but hey.. there's plenty of time after Os rite?.. so i shld buy it now before its gone and get it dusty till the Os are over.. what a great idea.. isnt it?.. hahahahahzx.. yahzx.. so.. i shall do as i say.. hahahahhahahzx.. ok.. so.. i'm getting really crappy now.. guess it's due to the boredomness.. hmmm.. what is happening now is.. rusky's walking arnd the house looking as bored as i am.. hahahahzx.. well.. thats a gd thing u see.. cos at least i have a companion.. hahahazx.. rite?.. lolzx.. he's found a nice spot to lie on, probably waiting for mi to get to sleep.. cos.. usually.. thats wad he always do.. i mean.. he's got no education.. and all he have to do all day is to bump around at home.. get more than enuff sleep and entertain himself.. (it happens).. then get his morning and evening walks.. eat great food.. wad more cld a dog like him ask for?.. haahahzx.. it certainly looks like he need a companion.. u know wad i mean.. so.. gtg..",train
3521768,"He walked carefully accross the slightly flour covered floor, taking special care of where he placed each foot. Upon reaching the wall he slid down onto the floor, his knees bent into his stomach. He surveyed the floor around him, looking for something. His face lit up at the sight of his partner. A large fat, grey haired rat, was laying, almost squished, between two bags of flour. Dimitri greeted his furry companion, and gave him a little scratch on the nose. 'Hello there, Wesley.' The rat instantly began grinding it's teeth, making the clicking noise all rats make when overjoyed.  Dimitri reached into his vest pocket, and pulled out a shimmering gold coin. The rat's eyes burst with joy at the sight of it. It began scraping away at the floor with it's paws, slowly, but surely pulling itself out of it's little cave. (How it got in there in the first place, is another mystery of the universe.) Then, like a bullet out of a rifle, Wesley the Rat came rocketing out of his hole. His head slammed into Dimitri's outstreched hand, and bounced back. Taking a second to regain his thoughts, he than grabbed the coin in his paws, gave it a snif, and than a bite. He looked up once more at Dimitri's face, to show his gratification, and scampered off, down a hole in the floor.   Wesley returned from his home in the floor, skipping greetings and immediatley searching Dimitri's hands for another shiny prize. Dimitri handed about 20 coins to the large greedy rat, untill he came back to an empty hand. Dimitri patted him on the head, and scratched him behind the ears, and said, 'Don't worry Wes, I'll bring you more another day.'  Dimitri had been practicing this ritual for quite awhile now. He's probably stored atleast 300 coins down there. Dimitri smiled to himself. He picked up Wesley and cradled him in his arms, tickling his white belly.   From above, a loud commotion broke out. Dimitri sat nervously, petting the rat to sooth his fear. He'd been through this many times, but it always worried him. The panic in his mind has calmed down a little since his first time in an attack, but never completely. To erase the fear completely would be to erase the human in him, it is impossible. The yelling got louder, Dimitri became more uneasy. He imagined the fight taking place above him. He saw the enemy ship, 4 times as large as his own. He saw a cannonball lodge itself in the side of the ship, and the entire room filling with water. He then saw Captian Winters, fighting to his very last breath, and suddenly, remarkably, most of his worry was soothed. He pictured him and Winters, fighting together, side by side. He smiled to himself again, and waited.",train
2109322,"It's been a week or so. I think I should've updated, but I've been busy. Last week of schooooool of this year, savvy? Well, I spent two hours ringing bells with Kristin. It was kinda cold, but I wasnt nearly as cold as Kristin. She's perpetually cold. And I'm perpetually warm. I suppose it balances out. I had that party. It was good. And there was fun. I dont have much else to say, so Ithink I'll just write a paragraph or two of Metroid Fanfic.  Upon stepping through the door, Samus heard a strange noise, like a squelching. She looked around, pointing her blaster in front of her. After her inspection, she warily lowered her blaster, stepping forward toward the door at the end of the hall. But as she raised her arm to open the door, an explosion rattled the hall. She spun around, to find herself face to face with the SA-X. A chill ran down her spine. She'd been dreading this ever since Adam warned her. The SA-X was a mindless killing maching, one that was out to destroy Samus. The SA-X raised it's arm, and shot a wave of ice straight for Samus. Although the SA-X had all of Samus skills (and probably more), it hadnt had the years of practice. Samus flattened against a wall, wincing as the air around her froze. She kicked off, and launched an ice missile at the SA-X, watching as the ice enveloped her doppelganger, punching a button on her wrist and switching to her charge beam. Charging up a shot as fast as possible, She let it loose just as the SA-X broke free from his frozen prison, sending it back into a wall. Samus stopped for a second, taking a few steps toward the SA-X. Mistake. From the rubble of the broken wall came a blindingly blue ice beam, which came tearing through Samus's leg. She collapsed to the ground, and quickly switched into her morph ball form. Samus let a power bomb down, and sped away intothe next room, bombing a place in a nearby pipe, rolling through it, and into the safety of a distant room. She unmorphed, and set herself against the wall, tearing her helmet off and taking many deep breaths She swung her long blonde hair back, anc closed her eyes, looking at the semi-frozen gash on her leg. Wincing and looking at her armor, she heard a scuffling. She looked up to see a small beetle, which she shot very quickly. it's X-parasite floated wildly around, then down and into her leg. Instantly, it began to cauterize, and her armor began to seal itself back. 'Wow.. the metroid did so much...' Samus thought, looking around. She stood, and replaced her helmet. She sighed, and wished she could just be off of this dismal, X infested ship, and get back to at least SOME planet. She blasted open a wall, getting back to a hallway, and checking her map. The nearest navigation room was a few rooms later. She had her diffusion missile upgrade; he was ready for her next objective briefing. She shot open the door, and began to walk into the darkness, her blaster raised and her senses keen...  To be continued!",train
3524019,"There are lots of interesting blogs dedicated to interesting discusions regarding the  'Emerging Church'.  The following is based on my comments on a discussion on the Emerging Church as  urlLink Simple Games .  I'm still trying to put my finger on what is meant by the 'emerging church'. It appears to be like a cross between the home church and networking (as opposed to the contemporary church that meets in warehouses etc). It appears that the EC are on a journey to find a new 'operating' model so to speak.   For me I like Church, I go to a contemporay Church. There are many expressions of Church 'High (formality) Church' - 'Low (formality) Church' - all cater for different needs and tastes - all being the same in purpose (we hope).   Church is effectively community of people called to worhship and serve God and serve one another (ie 'do life together'). Church, in whatever its expression must retain all of its core attributes worship of God, meeting, teaching, sharing, serving, accountability, evangelism etc. Lets hope the EC finds a model that does not compromise those core attributes that make 'Church' - 'Church' but whose expression appeals to a new group of people.",train
3982753,"urlLink    The hidden location of the pirate's lair. Just go into Arlegui Street.; urlLink     Hmmm... And so the plot thickens. This is one of the entry points to the infamous  Quiapo DVD market . From the  Quiapo church , you have to cross the underpass to the other side of the avenue. There, you can ask for directions or better yet just follow where most people are going. Here,  Arlegui street  poses as one of the less crowded access to the fabled stuff. Just go straight. Do not panic if you see a cop because as far as anyone with an IQ higher than 90 knows, they are frequently batting a blind eye to this seemingly illegal trade. I think their philosophy is that as long no one is hurt, killed, maimed or kidnapped, then everything's well.    Caution:  Do not bring lots of cash, or credit cards for that matter. Do not show off your cellphone in public, or use it in the streets.  Do not wear expensive watches or jewelry for they can become targets for street pickpockets. Do not wear formal clothes because Muslim merchants are wary of giving discounts to coños. Furthermore, do not make any snide remarks ala GWBush about Muslims because you won't get any discount that way. (I was about to write 'you won't be able to escape Quiapo alive if you do insult them.')   urlLink    Inside one of the many alleys in DVD country; urlLink     There are lots of places to start. And you have to be discriminating with your choice of DVDs. Just don't take it as it is because if something is wrong with it, it can be very difficult to return it back for exchange. There are rows and rows of DVDs and with luck, you can stumble on rare titles (like the works of Paolo Pasolini & Kurosawa), or better copies of unreleased films. The DVDs are stack on shelves upon shelves extending from the floor to the ceiling. When they say DVD copy, it means it was copied from the original, but when they say 'Clear copy,' it means it's not worth buying the disc yet.   My routine:  1. Check for the titles. 2. Check for scratches and defects on the shiny side of the DVD. 3. Have you choice be tested on their DVD player. 4. Haggle. Currently, it's P70 ($1.30) per disc. If bundled into three purchases, you can get them for P65 ($1.20) each. 5. Make sure they stamp/mark the DVD title insert, so if you return them, you can argue that it was from their store that you've bought the disk from because if not, they can play that Shylock argument that you 'might have bought it from other stalls.'   urlLink    An otaku shopping for anime; urlLink     There are lots of films to choose from. Just remember to have the presence of mind on what to buy and a limited budget for your trip, so that you won't indulge on impulse buying. It's difficult to control oneself once you're there, especially if you have been afflicted with the shopping bug.   Many of the films being peddled in Quiapo are:  1. Unreleased Hollywood films      a. copied from a promotional disc     b. copied inside a theater 2. Released Hollywood films (copied from the original DVD) 3. Classics (Hitchcock, Kurosawa, war movies, etc.) 4. Arthouse films (infrequent, scarce supply, rare titles) ex. Criterion collection 5. Asian foreign films (Korean, Japanese)  Raids are frequent in Quiapo. However, if Edu and his cohorts have a scheduled raid, more or less, the sellers have already been tipped off and are extremely vigilant during that particular day. You can see them talking about the impending raid, having boxes readied, and their supplies are not 100% displayed. Besides, if a raid ensues, the news spreads like wildfire and within a span of five minutes, all of the shops are closed. Should you encounter one such raid, then simply head to the nearest convenience store and take cover.  So, be sure to send a postcard on your next trip to Quiapo.",train
3151807,"Hello, its Monday morning... my throat kinda hurts, sucks! Must have gotten it from Kim cause she had a sore throat too. This weekend was cool Friday I went out with Kim and Jackie, we had crepes at La Creperie de Mundo. They shared 3 crepes, and I had 2... seems like a lot but the second one I had was really small, just butter and sugar... Then we went to Club Six in the city, it was cool. It reminded me of the old days at Agenda. They played similar music there and had the same type vibe.&nbsp; The people were kinda different though... Saturday, another baby shower. It was fun, yet tiring, kinda glad baby showers are over now... now I can relax! Sunday, just church and I helped Wil out with his open house, after that went to Best Buy, then got some more crepes! SOOOO GOOOOD! yum!  Now it's Monday, I am chillin' at work, just me and the 'new guy' It is wrong of me to be annoyed of the 'new guy?' He keeps on asking me dumb questions and making weird comments?!? I think he has a problem... for reals... (gosh I am so mean)  Right now listening to Amerie 'All I Have' one of my fav. CD's... makes me feel at home in this hell hole...hahha! maybe I'll do some work in a few minutes? mmmm....&nbsp; I not really that motivated here, no one is here and I am soooo lazy right now!  Dam! I forgot my cell phone at home and my PDA, I feel lost... I don't even know what is on my TO DO LIST... gosh this sucks, can't even look at that...",train
